time,open,high,low,close,Line4,si_dir,si_close,Kernel Estimate,Synthetic Renko Close,last_state_code,kern_reg,OPEN LONG,OPEN SHORT,CLOSE,Regime Flip → LONG,Regime Flip → SHORT,Kernel Regression Estimate,Distance Above Kernel,Distance Below Kernel,Buy,Sell,StopBuy,StopSell,Upper Envelope: Far,Upper Envelope: Average,Upper Envelope: Near,Envelope Midline,Lower Envelope: Near,Lower Envelope: Average,Lower Envelope: Far,Chars,Chars,Chars,Chars,Shapes,Shapes,Volume
2026-02-05T18:05:00+08:00,49488,49492,49468,49489,49527.53845786669,-1,77.57,49478.27733622934,49488.25,1,-1,0,0,0,0,0,49478.52828615999,,,,,,,49705.698055203655,49613.41033652966,49521.122617855675,49478.52828615999,49435.93395446431,49343.64623579032,49251.35851711633,0,0,0,0,,,123
2026-02-05T18:10:00+08:00,49499,49557,49497,49555,49526.86914518658,1,78.08,49484.00597892197,49538.25,1,-1,0,0,0,0,0,49485.58468234241,,,,,,,49713.18423852416,49620.72191882532,49528.25959912649,49485.58468234241,49442.909765558325,49350.44744585949,49257.98512616065,0,0,0,0,,,187
2026-02-05T18:15:00+08:00,49553,49559,49546,49552,49526.203466492865,-1,78,49490.737943559296,49548.25,2,-1,0,0,0,0,0,49492.302790311274,,,,,,,49720.101152317766,49627.55806775263,49535.01498318749,49492.302790311274,49449.59059743506,49357.04751286992,49264.50442830478,0,0,0,0,,,170
2026-02-05T18:20:00+08:00,49552,49562,49543,49556,49525.54671486393,-1,77.92,49497.50582153888,49553.25,2,-1,0,0,0,0,0,49499.204677494985,,,,,,,49727.050628280056,49634.48821077362,49541.92579326719,49499.204677494985,49456.48356172278,49363.92114421635,49271.358726709914,0,0,0,0,,,83
2026-02-05T18:25:00+08:00,49556,49570,49550,49565,49524.90673770832,-1,77.825,49504.78664770598,49558.25,2,-1,0,0,0,0,0,49506.66500329835,,,,,,,49734.42890677371,49641.899820986844,49549.370735199984,49506.66500329835,49463.95927139672,49371.43018560986,49278.90109982299,0,0,0,0,,,184
2026-02-05T18:30:00+08:00,49564,49569,49532,49532,49524.24165060409,1,78.12,49509.770189074734,49548.25,2,1,0,0,0,1,0,49510.72263018096,,,,,,,49738.49133658229,49645.96029960675,49553.42926263121,49510.72263018096,49468.015997730705,49375.484960755166,49282.95392377963,0,0,0,0,,,189
2026-02-05T18:35:00+08:00,49534,49535,49503,49504,49523.52072534716,-1,77.575,49511.66251958469,49513.25,1,1,0,0,0,0,0,49511.84498399863,,,,,,,49739.646460032214,49647.10211039357,49554.55776075493,49511.84498399863,49469.13220724233,49376.587857603685,49284.04350796504,0,0,0,0,,,164
2026-02-05T18:40:00+08:00,49505,49540,49499,49517,49522.77230385645,1,78.105,49513.757919791984,49513.25,1,1,0,0,0,0,0,49513.72940262562,,,,,,,49741.70427010167,49649.08948018952,49556.47469027738,49513.72940262562,49470.984114973864,49378.36932506172,49285.75453514957,0,0,0,0,,,105
2026-02-05T18:45:00+08:00,49516,49542,49515,49537,49522.01810036917,1,78.32,49516.77651697653,49523.25,3,1,1,0,0,0,0,49517.05727489772,,,,,,,49745.17631111525,49652.50295265188,49559.82959418851,49517.05727489772,49474.284955606934,49381.611597143565,49288.938238680195,0,0,0,0,,,82
2026-02-05T18:50:00+08:00,49534,49542,49512,49512,49521.24129008088,-1,78.135,49518.23439150418,49523.25,3,1,0,0,0,0,0,49517.75740989783,,,,,,,49746.029361132685,49653.29388094353,49560.558400754366,49517.75740989783,49474.95641904129,49382.22093885213,49289.48545866297,0,0,0,0,,,85
2026-02-05T18:55:00+08:00,49512,49520,49504,49516,49520.43448036723,1,78.15,49518.82818944345,49523.25,3,1,0,0,0,0,0,49518.47458709517,,,,,,,49746.73840813439,49654.00623083721,49561.27405354002,49518.47458709517,49475.67512065031,49382.942943353126,49290.21076605594,0,0,0,0,,,74
2026-02-05T19:00:00+08:00,49516,49525,49504,49520,49519.6299296121,1,78.385,49519.43232511372,49523.25,3,1,0,0,0,0,0,49519.29297752392,,,,,,,49747.450443067304,49654.7614726903,49562.0725023133,49519.29297752392,49476.513452734536,49383.82448235754,49291.13551198053,0,0,0,0,,,89
2026-02-05T19:05:00+08:00,49515,49540,49510,49540,49518.83758475699,1,78.89,49521.23292589445,49528.25,3,1,0,0,0,0,0,49521.76842864868,,,,,,,49749.82795974046,49657.178775234424,49564.52959072839,49521.76842864868,49479.007266568966,49386.35808206293,49293.70889755689,0,0,0,0,,,103
2026-02-05T19:10:00+08:00,49538,49540,49519,49530,49518.038183763856,1,78.9,49522.55942782296,49528.25,3,1,0,0,0,0,0,49523.09513811235,,,,,,,49750.96297502775,49658.39166628087,49565.82035753399,49523.09513811235,49480.36991869072,49387.798609943835,49295.22730119695,0,0,0,0,,,182
2026-02-05T19:15:00+08:00,49537,49550,49534,49547,49517.246887076835,-1,78.385,49525.02936732241,49543.25,1,1,0,0,0,0,0,49525.77773962798,,,,,,,49753.30745897425,49660.87351048982,49568.439562005406,49525.77773962798,49483.11591725055,49390.681968766134,49298.24802028171,0,0,0,0,,,169
2026-02-05T19:20:00+08:00,49543,49577,49543,49563,49516.464609579634,1,78.765,49528.89191757558,49558.25,1,1,0,0,0,0,0,49529.74964821084,,,,,,,49757.01854188286,49664.69055382861,49572.36256577435,49529.74964821084,49487.13673064733,49394.80874259307,49302.48075453882,0,0,0,0,,,98
2026-02-05T19:25:00+08:00,49560,49572,49551,49570,49515.71814848357,-1,78.615,49532.97369214258,49563.25,2,1,0,0,0,0,0,49534.19064738098,,,,,,,49761.12259030988,49668.931488495014,49576.74038668015,49534.19064738098,49491.64090808181,49399.449806266945,49307.25870445208,0,0,0,0,,,105
2026-02-05T19:30:00+08:00,49568,49577,49556,49564,49515.02059784594,-1,78.335,49536.80961835112,49563.25,2,1,0,0,0,0,0,49537.86810456945,,,,,,,49764.392613943026,49672.36703201001,49580.341450076994,49537.86810456945,49495.3947590619,49403.36917712889,49311.34359519587,0,0,0,0,,,184
2026-02-05T19:35:00+08:00,49561,49584,49561,49581,49514.39661928404,-1,77.835,49541.42624322745,49573.25,3,1,0,0,0,0,0,49542.81049121943,,,,,,,49768.88688093322,49677.043347611994,49585.19981429077,49542.81049121943,49500.421168148096,49408.57763482687,49316.734101505645,0,0,0,0,,,111
2026-02-05T19:40:00+08:00,49580,49615,49574,49605,49513.90141646193,-1,77.615,49547.83964853739,49598.25,1,1,0,0,0,0,0,49549.62588479411,,,,,,,49775.437340240154,49683.7014364652,49591.96553269024,49549.62588479411,49507.286236897984,49415.55033312303,49323.81442934807,0,0,0,0,,,252
2026-02-05T19:45:00+08:00,49608,49641,49606,49637,49513.57163079057,1,77.79,49556.70274572647,49628.25,1,1,0,0,0,0,0,49559.02395815103,,,,,,,49784.681903349454,49693.008363112596,49601.33482287574,49559.02395815103,49516.713093426326,49425.03955318947,49333.36601295261,0,0,0,0,,,217
2026-02-05T19:50:00+08:00,49638,49642,49623,49631,49513.42901870131,1,77.825,49565.35772284003,49628.25,1,1,0,0,0,0,0,49567.51339101177,,,,,,,49792.93313790394,49701.356365729,49609.779593554056,49567.51339101177,49525.24718846949,49433.670416294546,49342.0936441196,0,0,0,0,,,173
2026-02-05T19:55:00+08:00,49631,49643,49628,49628,49513.52452993316,1,77.915,49573.55449498315,49628.25,1,1,0,0,0,0,0,49575.24097655875,,,,,,,49800.29295958064,49708.865591477996,49617.43822337536,49575.24097655875,49533.043729742145,49441.616361639506,49350.18899353686,0,0,0,0,,,106
2026-02-05T20:00:00+08:00,49629,49675,49614,49665,49513.88179253087,-1,77.885,49583.32007953254,49653.25,1,1,0,0,0,0,0,49585.80131643092,,,,,,,49810.91596537759,49719.46313924301,49628.010313108425,49585.80131643092,49543.59231975342,49452.13949361884,49360.68666748425,0,0,0,0,,,424
2026-02-05T20:05:00+08:00,49665,49690,49650,49653,49514.49688213271,-1,77.61,49593.05475153022,49658.25,2,1,0,0,0,0,0,49594.594023102676,,,,,,,49819.93782132893,49728.39190329952,49636.8459852701,49594.594023102676,49552.342060935254,49460.796142905834,49369.25022487642,0,0,0,0,,,326
2026-02-05T20:10:00+08:00,49653,49669,49645,49668,49515.376762174375,-1,76.95,49602.16301538408,49658.25,2,1,0,0,0,0,0,49604.03006417766,,,,,,,49829.56712060197,49737.94269142959,49646.31826225722,49604.03006417766,49561.741866098106,49470.117436925735,49378.49300775336,0,0,0,0,,,217
2026-02-05T20:15:00+08:00,49668,49676,49632,49632,49516.505895262046,-1,76.075,49608.753349693616,49648.25,3,1,0,0,1,0,0,49609.451798753056,,,,,,,49835.38246295595,49743.598130623526,49651.8137982911,49609.451798753056,49567.08979921501,49475.305466882586,49383.52113455016,0,0,0,0,,,398
2026-02-05T20:20:00+08:00,49631,49631,49515,49521,49517.778568796326,1,76.25,49605.83658730907,49548.25,1,1,0,0,0,0,0,49603.99436683298,,,,,,,49831.38225890125,49739.00592774851,49646.629596595776,49603.99436683298,49561.35913707018,49468.98280591745,49376.60647476471,0,0,0,0,,,758
2026-02-05T20:25:00+08:00,49519,49528,49476,49481,49519.09648601791,1,76.46,49597.1144834266,49493.25,1,1,0,0,0,0,0,49594.170696371235,,,,,,,49823.26060652387,49730.192830524364,49637.125054524855,49594.170696371235,49551.216338217615,49458.148562218106,49365.0807862186,0,0,0,0,,,703
2026-02-05T20:30:00+08:00,49480,49496,49443,49479,49520.393539248704,-1,76.365,49586.354142057346,49478.25,1,1,0,0,0,0,0,49583.7840637215,,,,,,,49814.81179385283,49720.95677848697,49627.10176312112,49583.7840637215,49540.466364321874,49446.61134895602,49352.756333590165,0,0,0,0,,,931
2026-02-05T20:35:00+08:00,49481,49483,49436,49464,49521.62494917679,-1,76.035,49574.26127586508,49463.25,1,1,0,0,0,0,0,49571.89893275427,,,,,,,49804.99379927204,49710.2990097492,49615.604220226356,49571.89893275427,49528.19364528219,49433.498855759346,49338.80406623651,0,0,0,0,,,708
2026-02-05T20:40:00+08:00,49463,49477,49419,49461,49522.806483003784,-1,75.54,49561.573494008815,49458.25,2,1,0,0,0,0,0,49559.860122833874,,,,,,,49795.254409356945,49699.62548045695,49603.99655155695,49559.860122833874,49515.7236941108,49420.0947652108,49324.4658363108,0,0,0,0,,,970
2026-02-05T20:45:00+08:00,49461,49473,49398,49411,49523.912301302495,1,76.24,49546.39521245005,49423.25,1,-1,0,1,0,0,1,49543.67646807937,,,,,,,49781.774530061746,49685.047192381404,49588.31985470107,49543.67646807937,49499.033081457674,49402.30574377734,49305.578406096996,0,0,0,0,,,1715
2026-02-05T20:50:00+08:00,49413,49455,49410,49443,49524.97766095924,-1,75.905,49533.14630312297,49433.25,2,-1,0,0,1,0,0,49531.04804481048,,,,,,,49771.85500257764,49674.02717598473,49576.19934939182,49531.04804481048,49485.89674022914,49388.06891363623,49290.241087043316,0,0,0,0,,,671
2026-02-05T20:55:00+08:00,49442,49475,49424,49449,49525.997245396,-1,75.435,49521.71127016183,49448.25,1,-1,0,0,0,0,0,49519.75301858782,,,,,,,49763.317197186596,49664.36924963084,49565.42130207509,49519.75301858782,49474.08473510055,49375.1367875448,49276.188839989045,0,0,0,0,,,538
2026-02-05T21:00:00+08:00,49448,49456,49401,49409,49526.91053180273,-1,75,49508.396404654944,49438.25,2,-1,0,1,0,0,0,49505.72260402848,,,,,,,49752.11822594356,49652.02000454056,49551.92178313756,49505.72260402848,49459.5234249194,49359.4252035164,49259.3269821134,0,0,0,0,,,663
2026-02-05T21:05:00+08:00,49409,49457,49400,49454,49527.742594116164,1,76.12,49498.17759497858,49438.25,2,-1,0,0,0,0,0,49496.871157608875,,,,,,,49746.17326814529,49644.89428573987,49543.61530333445,49496.871157608875,49450.1270118833,49348.84802947788,49247.56904707246,0,0,0,0,,,476
2026-02-05T21:10:00+08:00,49456,49458,49422,49428,49528.487758059964,-1,75.835,49488.390595801655,49438.25,2,-1,0,0,0,0,0,49486.73316252747,,,,,,,49738.7436026695,49636.364361361804,49533.9851200541,49486.73316252747,49439.48120500083,49337.10196369313,49234.722722385435,0,0,0,0,,,244
2026-02-05T21:15:00+08:00,49438,49454,49424,49428,49529.08104593711,1,76.035,49479.64659001905,49438.25,2,-1,0,0,0,0,0,49477.677011558575,,,,,,,49732.11213378786,49628.74786538221,49525.383596976564,49477.677011558575,49429.970426140586,49326.60615773494,49223.24188932929,0,0,0,0,,,362
2026-02-05T21:20:00+08:00,49427,49446,49418,49432,49529.506978877485,1,76.755,49471.81800831449,49433.25,3,-1,0,0,0,0,0,49470.02890189176,,,,,,,49726.576017779356,49622.353751950024,49518.131486120685,49470.02890189176,49421.92631766284,49317.7040518335,49213.481786004166,0,0,0,0,,,386
2026-02-05T21:25:00+08:00,49432,49447,49420,49447,49529.77375761089,-1,76.34,49465.770487924536,49433.25,3,-1,0,0,0,0,0,49464.78416123578,,,,,,,49723.124509669346,49618.17374311821,49513.22297656707,49464.78416123578,49416.34534590449,49311.39457935335,49206.443812802216,0,0,0,0,,,318
2026-02-05T21:30:00+08:00,49449,49461,49408,49455,49529.8797456205,1,76.875,49461.06369320418,49443.25,3,-1,0,0,1,0,0,49461.18403998613,,,,,,,49721.32657921899,49615.64367265564,49509.96076609229,49461.18403998613,49412.40731387997,49306.72440731662,49201.04150075327,0,0,0,0,,,897
2026-02-05T21:35:00+08:00,49453,49480,49432,49432,49529.85390232631,-1,76.325,49457.12232121419,49443.25,3,-1,0,0,0,0,0,49456.29595845785,,,,,,,49718.19419515864,49611.79803649895,49505.40187783925,49456.29595845785,49407.19003907645,49300.79388041675,49194.39772175706,0,0,0,0,,,714
2026-02-05T21:40:00+08:00,49433,49447,49421,49430,49529.71624317891,-1,75.66,49452.83372428273,49433.25,3,-1,0,1,0,0,0,49451.94349140242,,,,,,,49715.29565528134,49608.30883870553,49501.322022129716,49451.94349140242,49402.56496067512,49295.5781440993,49188.59132752349,0,0,0,0,,,264
2026-02-05T21:45:00+08:00,49431,49440,49420,49428,49529.45235174559,-1,75.18,49448.92655289913,49433.25,3,-1,0,0,0,0,0,49448.056283988626,,,,,,,49712.50320845848,49605.0716453926,49497.640082326725,49448.056283988626,49398.47248565053,49291.04092258465,49183.60935951877,0,0,0,0,,,271
2026-02-05T21:50:00+08:00,49427,49433,49383,49411,49529.02472461606,1,76.015,49443.79734818955,49413.25,1,-1,0,0,0,0,0,49443.15573723079,,,,,,,49708.7228847652,49600.836231079345,49492.94957739349,49443.15573723079,49393.36189706808,49285.47524338223,49177.588589696374,0,0,0,0,,,1054
2026-02-05T21:55:00+08:00,49407,49409,49384,49384,49528.43060909384,-1,75.415,49437.396531498314,49393.25,1,-1,0,0,0,0,0,49436.26593831811,,,,,,,49702.6864826174,49594.45313649581,49486.21979037423,49436.26593831811,49386.31208626199,49278.07874014041,49169.84539401882,0,0,0,0,,,391
2026-02-05T22:00:00+08:00,49386,49440,49360,49428,49527.70545228083,-1,74.545,49433.614330277975,49403.25,2,-1,0,0,1,0,0,49433.83429233748,,,,,,,49701.530715627676,49592.77904366603,49484.02737170439,49433.83429233748,49383.64121297057,49274.88954100893,49166.137869047285,0,0,0,0,,,1665
2026-02-05T22:05:00+08:00,49429,49451,49414,49422,49526.85671395767,-1,74.5,49431.51086660914,49423.25,1,-1,0,0,0,0,0,49431.32625362124,,,,,,,49700.204977842644,49590.972996127704,49481.74101441276,49431.32625362124,49380.91149282973,49271.67951111478,49162.44752939984,0,0,0,0,,,454
2026-02-05T22:10:00+08:00,49422,49432,49403,49410,49525.85726382202,-1,74.165,49428.59829630784,49423.25,1,-1,0,0,0,0,0,49428.13284846901,,,,,,,49698.0106111941,49588.37277008704,49478.73492897997,49428.13284846901,49377.53076795805,49267.89292685098,49158.25508574392,0,0,0,0,,,313
2026-02-05T22:15:00+08:00,49411,49414,49333,49348,49524.657772567356,-1,73.68,49421.1989110767,49413.25,3,-1,0,0,0,0,0,49419.60501275316,,,,,,,49690.9313380563,49580.7050184019,49470.4786987475,49419.60501275316,49368.731326758825,49258.505007104424,49148.27868745002,0,0,0,0,,,748
2026-02-05T22:20:00+08:00,49342,49394,49341,49385,49523.263628220804,1,73.915,49415.586920568676,49378.25,1,-1,0,0,0,0,0,49414.85533568654,,,,,,,49687.73808793508,49576.87946983411,49466.02085173314,49414.85533568654,49363.689819639934,49252.83120153897,49141.97258343799,0,0,0,0,,,607
2026-02-05T22:25:00+08:00,49384,49389,49328,49355,49521.64356453463,1,74.66,49408.60757769435,49358.25,1,-1,0,0,0,0,0,49407.768505706685,,,,,,,49682.40935349298,49570.836509079796,49459.263664666614,49407.768505706685,49356.273346746755,49244.70050233357,49133.12765792039,0,0,0,0,,,1486
2026-02-05T22:30:00+08:00,49350,49418,49272,49278,49519.741811933774,-1,73.63,49397.96547513311,49313.25,1,-1,0,1,0,0,0,49394.14834820407,,,,,,,49671.7672421258,49558.9845664701,49446.201890814395,49394.14834820407,49342.09480559375,49229.312129938044,49116.52945428234,0,0,0,0,,,8047
2026-02-05T22:35:00+08:00,49279,49413,49235,49334,49517.58209778995,1,75.015,49389.53788504265,49323.25,2,-1,0,0,1,0,0,49386.2949373716,,,,,,,49668.449511246385,49553.824215609755,49439.19891997312,49386.2949373716,49333.390954770075,49218.76565913344,49104.14036349681,0,0,0,0,,,4079
2026-02-05T22:40:00+08:00,49331,49408,49246,49363,49515.17520380185,1,76.19,49383.18875053587,49343.25,1,-1,0,0,0,0,0,49381.72392249402,,,,,,,49669.7238886739,49552.72390241332,49435.72391615275,49381.72392249402,49327.723928835294,49210.72394257472,49093.72395631414,0,0,0,0,,,2736
2026-02-05T22:45:00+08:00,49363,49443,49343,49371,49512.538422268044,-1,76.065,49380.81390205217,49378.25,1,-1,0,0,0,0,0,49378.4865049675,,,,,,,49672.80424425849,49553.23766267153,49433.67108108456,49378.4865049675,49323.30192885044,49203.73534726347,49084.168765676506,0,0,0,0,,,1857
2026-02-05T22:50:00+08:00,49368,49433,49326,49360,49509.63463743701,-1,75.99,49377.903335756826,49378.25,1,-1,0,0,0,0,0,49374.84633908014,,,,,,,49675.96066984515,49553.63297297187,49431.30527609858,49374.84633908014,49318.3874020617,49196.05970518841,49073.73200831513,0,0,0,0,,,1708
2026-02-05T22:55:00+08:00,49360,49387,49267,49302,49506.4064902605,-1,75.645,49370.48438802057,49368.25,3,-1,0,1,0,0,0,49366.46496377124,,,,,,,49674.92924218803,49549.61562908121,49424.30201597439,49366.46496377124,49308.627911568095,49183.31429846128,49058.000685354455,0,0,0,0,,,1682
2026-02-05T23:00:00+08:00,49299,49355,49192,49238,49502.78657055528,-1,74.505,49358.2593445936,49258.25,1,-1,0,0,0,0,0,49352.855057497596,,,,,,,49669.659511854305,49540.95770227189,49412.25589268948,49352.855057497596,49293.454222305714,49164.752412723305,49036.05060314089,0,0,0,0,,,2835
2026-02-05T23:05:00+08:00,49242,49248,49159,49183,49498.69225982755,1,74.59,49340.885471905945,49193.25,1,-1,0,0,0,0,0,49334.79991974215,,,,,,,49659.947046177585,49527.85602606319,49395.76500594879,49334.79991974215,49273.83483353551,49141.74381342111,49009.65279330672,0,0,0,0,,,1909
2026-02-05T23:10:00+08:00,49180,49202,49075,49081,49494.03890347232,-1,73.615,49316.59495204021,49113.25,1,-1,0,0,0,0,0,49308.20578009923,,,,,,,49642.08327942384,49506.44554532322,49370.8078112226,49308.20578009923,49245.60374897587,49109.966014875245,48974.32828077463,0,0,1,0,,,2503
2026-02-05T23:15:00+08:00,49080,49141,49065,49094,49488.8254522618,1,74.16,49292.25340013482,49103.25,2,-1,0,0,0,0,0,49283.85578539264,,,,,,,49626.15618529192,49487.096647832834,49348.037110373756,49283.85578539264,49219.67446041152,49080.614922952445,48941.55538549336,0,0,0,0,,,2124
2026-02-05T23:20:00+08:00,49089,49106,49026,49037,49483.03412378056,-1,73.43,49264.78781734726,49053.25,1,-1,0,0,0,0,0,49255.52184209848,,,,,,,49605.9330486755,49463.57849600358,49321.22394333167,49255.52184209848,49189.81974086529,49047.46518819338,48905.110635521465,0,0,1,0,,,1787
2026-02-05T23:25:00+08:00,49037,49094,48964,48987,49476.735442735706,-1,73.13,49234.82288864352,49008.25,1,-1,0,0,0,0,0,49224.20219342332,,,,,,,49582.98540037083,49437.22972254841,49291.474044725976,49224.20219342332,49156.930342120664,49011.17466429823,48865.41898647581,0,0,0,0,,,2144
2026-02-05T23:30:00+08:00,48988,49012,48925,48933,49469.945956589145,-1,73.12,49201.36812492297,48953.25,1,-1,0,0,0,0,0,49189.771557278,,,,,,,49556.62709047864,49407.59203011588,49258.55696975312,49189.771557278,49120.98614480288,48971.95108444012,48822.916024077356,0,0,0,0,,,2190
2026-02-05T23:35:00+08:00,48932,49044,48924,49027,49462.76645901806,1,73.72,49174.920000090926,48963.25,2,-1,0,0,1,0,0,49166.008887531614,,,,,,,49541.016521961305,49388.66967047424,49236.32281898718,49166.008887531614,49095.69495607605,48943.348104588986,48791.001253101924,0,0,0,0,,,1830
2026-02-05T23:40:00+08:00,49026,49040,48991,49001,49455.23122728413,-1,72.31,49150.9386402521,49008.25,1,-1,0,0,0,0,0,49142.14744778804,,,,,,,49524.50328149408,49369.171224051,49213.839166607926,49142.14744778804,49070.455728968154,48915.12367152508,48759.791614082,0,0,0,0,,,1513
2026-02-05T23:45:00+08:00,48999,49022,48925,48943,49447.29613446263,1,72.47,49124.71879739785,48998.25,2,-1,0,1,0,0,0,49115.34441792858,,,,,,,49504.82790144748,49346.60023626793,49188.372571088374,49115.34441792858,49042.316264768786,48884.08859958923,48725.86093440968,0,0,0,0,,,1324
2026-02-05T23:50:00+08:00,48943,49025,48942,48961,49439.01886870697,1,72.925,49102.16142945753,48973.25,1,-1,0,0,0,0,0,49092.61919819884,,,,,,,49488.84649705532,49327.87915689487,49166.91181673443,49092.61919819884,49018.32657966325,48857.3592395028,48696.39189934236,0,0,0,0,,,1809
2026-02-05T23:55:00+08:00,48957,49009,48934,49006,49430.40808163889,1,73.405,49083.52412560365,48983.25,2,-1,0,0,1,0,0,49076.41326749545,,,,,,,49478.92119939365,49315.40235206,49151.883504726364,49076.41326749545,49000.94303026454,48837.4241829309,48673.90533559726,0,0,0,0,,,994
2026-02-06T00:00:00+08:00,49002,49023,48949,48952,49421.445440839474,1,73.84,49065.421892994855,48973.25,2,-1,0,1,0,0,0,49057.61000261242,,,,,,,49465.94520454782,49300.05902876156,49134.17285297531,49057.61000261242,48981.04715224953,48815.160976463274,48649.27480067702,0,0,0,0,,,1285
2026-02-06T00:05:00+08:00,48953,48967,48920,48924,49412.142810810714,-1,73.78,49046.3495988044,48938.25,1,-1,0,0,0,0,0,49038.4685678957,,,,,,,49451.87072912505,49283.926101125624,49115.9814731262,49038.4685678957,48960.955662665205,48793.01103466578,48625.06640666636,0,0,0,0,,,1014
2026-02-06T00:10:00+08:00,48926,48996,48918,48923,49402.494649501925,-1,73.775,49029.975798948406,48938.25,1,-1,0,0,0,0,0,49021.35306459266,,,,,,,49439.482081663875,49269.6171684787,49099.75225529351,49021.35306459266,48942.953873891805,48773.08896070662,48603.22404752144,0,0,0,0,,,1094
2026-02-06T00:15:00+08:00,48924,49055,48922,49041,49392.60537159079,1,74.59,49022.37205632063,48948.25,3,-1,0,0,1,0,0,49016.909455017056,,,,,,,49440.12070982339,49268.191137558315,49096.26156529324,49016.909455017056,48937.55734474087,48765.6277724758,48593.69820021072,0,0,0,0,,,1585
2026-02-06T00:20:00+08:00,49040,49128,49040,49125,49382.60522415839,1,75.2,49024.733504007505,49103.25,1,-1,0,0,0,0,0,49021.90258020629,,,,,,,49450.032969152904,49276.10499864334,49102.17702813378,49021.90258020629,48941.6281322788,48767.70016176924,48593.772191259675,0,0,0,0,,,1711
2026-02-06T00:25:00+08:00,49126,49146,49089,49104,49372.51886732407,1,75.215,49029.16359488601,49108.25,2,-1,0,0,0,0,0,49026.40196116852,,,,,,,49458.93424561369,49283.21800505784,49107.50176450199,49026.40196116852,48945.30215783505,48769.585917279204,48593.869676723356,0,0,0,0,,,1609
2026-02-06T00:30:00+08:00,49105,49139,49080,49115,49362.35235396016,1,75.49,49034.891208148314,49108.25,2,-1,0,0,0,0,0,49032.98634175199,,,,,,,49469.44608524799,49292.134314452735,49114.82254365749,49032.98634175199,48951.15013984649,48773.83836905124,48596.52659825599,0,0,0,0,,,1689
2026-02-06T00:35:00+08:00,49116,49168,49104,49129,49352.1388126627,1,75.71,49043.16096572696,49128.25,1,-1,0,0,0,0,0,49041.426270910524,,,,,,,49481.43523590877,49302.68159387824,49123.9279518477,49041.426270910524,48958.92458997335,48780.17094794281,48601.41730591228,0,0,0,0,,,1199
2026-02-06T00:40:00+08:00,49129,49165,49104,49115,49341.87781371988,1,76.35,49051.12425504937,49128.25,1,-1,0,0,0,0,0,49048.92223166334,,,,,,,49492.09377958466,49312.055338241626,49132.01689689859,49048.92223166334,48965.82756642809,48785.78912508505,48605.750683742015,0,0,0,0,,,1230
2026-02-06T00:45:00+08:00,49114,49139,49074,49134,49331.58283202884,-1,76.13,49058.796156574674,49128.25,1,-1,0,0,0,0,0,49058.23925737741,,,,,,,49504.25216084446,49323.05941881097,49141.866676777485,49058.23925737741,48974.61183797734,48793.41909594386,48612.226353910366,0,0,0,0,,,1338
2026-02-06T00:50:00+08:00,49136,49211,49136,49198,49321.34573000143,1,76.725,49072.22359148938,49183.25,1,1,1,0,0,1,0,49073.05347841484,,,,,,,49521.73603197203,49339.45874458942,49157.18145720681,49073.05347841484,48988.92549962287,48806.64821224026,48624.37092485765,0,0,0,0,,,1446
2026-02-06T00:55:00+08:00,49201,49249,49178,49244,49311.25249225531,-1,76.4,49089.12969303603,49228.25,1,1,0,0,0,0,0,49091.5316282389,,,,,,,49542.69610808918,49359.410538150005,49176.12496821083,49091.5316282389,49006.938288266974,48823.6527183278,48640.36714838863,0,0,0,0,,,1218
2026-02-06T01:00:00+08:00,49241,49254,49159,49190,49301.29739204822,-1,75.515,49102.536256405554,49218.25,2,1,0,0,1,0,0,49104.32371397631,,,,,,,49558.111115868065,49373.75998384954,49189.40885183101,49104.32371397631,49019.23857612161,48834.88744410308,48650.53631208455,0,0,0,0,,,1333
2026-02-06T01:05:00+08:00,49186,49218,49179,49196,49291.462100022516,1,76.02,49114.99632185585,49198.25,1,1,0,0,0,0,0,49116.72314062127,,,,,,,49572.606747621845,49387.40403227786,49202.201316933875,49116.72314062127,49031.24496430866,48846.04224896467,48660.83953362069,0,0,0,0,,,684
2026-02-06T01:10:00+08:00,49198,49203,49142,49183,49281.72176018321,-1,75.965,49124.74242522288,49178.25,1,1,0,0,0,0,0,49126.94181315713,,,,,,,49584.6846407436,49398.7266170366,49212.768593329594,49126.94181315713,49041.115032984664,48855.15700927766,48669.198985570656,0,0,0,0,,,873
2026-02-06T01:15:00+08:00,49184,49208,49173,49185,49272.116845540186,-1,75.93,49134.39165713145,49178.25,1,1,0,0,0,0,0,49136.28727114612,,,,,,,49595.351173386545,49408.85646310137,49222.3617528162,49136.28727114612,49050.212789476034,48863.71807919086,48677.22336890569,0,0,0,0,,,540
2026-02-06T01:20:00+08:00,49182,49245,49129,49245,49262.74515536531,1,76.115,49145.59083179314,49188.25,3,1,1,0,0,0,0,49150.0246009711,,,,,,,49610.899029113774,49423.66879268081,49236.43855624785,49150.0246009711,49063.610645694345,48876.38040926139,48689.15017282842,0,0,0,0,,,976
2026-02-06T01:25:00+08:00,49246,49324,49246,49309,49253.6912078944,-1,75.735,49163.166102268304,49293.25,1,1,0,0,0,0,0,49168.56300824838,,,,,,,49631.276364577636,49443.29906356888,49255.32176256011,49168.56300824838,49081.80425393664,48893.82695292788,48705.84965191912,0,0,0,0,,,1465
