time,open,high,low,close,Line4,si_dir,si_close,Kernel Estimate,Synthetic Renko Close,last_state_code,kern_reg,OPEN LONG,OPEN SHORT,Exit_Renko,Regime Flip → LONG,Regime Flip → SHORT,Kernel Regression Estimate,Distance Above Kernel,Distance Below Kernel,Buy,Sell,StopBuy,StopSell,Upper Envelope: Far,Upper Envelope: Average,Upper Envelope: Near,Envelope Midline,Lower Envelope: Near,Lower Envelope: Average,Lower Envelope: Far,Chars,Chars,Chars,Chars,Shapes,Shapes,Volume
2026-02-23T15:48:45+08:00,5158.5,5158.8,5157.6,5158.3,5154.11739548388,1,85.595,5157.309045952114,5157.825,3,1,0,0,0,0,0,5157.36442490539,,,,,,,5168.142539731627,5163.763930583468,5159.385321435309,5157.36442490539,5155.34352837547,5150.964919227311,5146.586310079152,0,0,0,0,,,30
2026-02-23T15:49:00+08:00,5157.5,5157.5,5157,5157,5154.241457619597,0,85.595,5157.313865625496,5157.825,3,1,0,0,0,0,0,5157.353789816087,,,,,,,5168.073914353045,5163.7188637599065,5159.363813166767,5157.353789816087,5155.343766465407,5150.988715872267,5146.633665279128,0,0,0,0,,,10
2026-02-23T15:49:15+08:00,5156.9,5156.9,5156.9,5156.9,5154.367170373071,-1,85.59,5157.292499227159,5157.825,3,1,0,0,0,0,0,5157.327755249587,,,,,,,5167.9795791166025,5163.652275670627,5159.324972224653,5157.327755249587,5155.330538274522,5151.003234828548,5146.675931382572,0,0,0,0,,,1
2026-02-23T15:49:30+08:00,5156.9,5157,5156.9,5157,5154.49412313496,1,85.605,5157.274815406309,5157.825,3,1,0,0,0,0,0,5157.3084015808645,,,,,,,5167.883105340185,5163.58713193796,5159.291158535737,5157.3084015808645,5155.325644625992,5151.029671223769,5146.733697821544,0,0,0,0,,,3
2026-02-23T15:49:45+08:00,5156.5,5157.9,5156,5157.7,5154.621884432696,1,85.64,5157.284426651921,5157.825,3,1,0,0,0,0,0,5157.347402910633,,,,,,,5167.858321770558,5163.588260983714,5159.318200196869,5157.347402910633,5155.376605624397,5151.106544837552,5146.836484050707,0,0,0,0,,,30
2026-02-23T15:50:00+08:00,5157.6,5158,5157.3,5157.3,5154.748103493918,1,85.685,5157.304938191502,5157.825,3,1,0,0,0,0,0,5157.347680960174,,,,,,,5167.793967806192,5163.550163774997,5159.306359743802,5157.347680960174,5155.3890021765465,5151.145198145352,5146.901394114157,0,0,0,0,,,19
2026-02-23T15:50:15+08:00,5157.6,5157.8,5157,5157.4,5154.872350769607,1,85.71,5157.3171402946555,5157.825,3,1,0,0,0,0,0,5157.355840705137,,,,,,,5167.7378216063935,5163.520141865258,5159.302462124123,5157.355840705137,5155.409219286151,5151.191539545016,5146.97385980388,0,0,0,0,,,22
2026-02-23T15:50:30+08:00,5157.1,5157.7,5156.8,5157.5,5154.994614426769,-1,85.705,5157.327086108182,5157.825,3,1,0,0,0,0,0,5157.373147678036,,,,,,,5167.6925048798175,5163.500266016594,5159.30802715337,5157.373147678036,5155.438268202702,5151.246029339478,5147.053790476254,0,0,0,0,,,35
2026-02-23T15:50:45+08:00,5157.4,5157.4,5156.8,5156.8,5155.115209027342,-1,85.66,5157.295997785518,5157.825,3,1,0,0,0,0,0,5157.323959167288,,,,,,,5167.578866967011,5163.412810673373,5159.246754379737,5157.323959167288,5155.40116395484,5151.235107661203,5147.069051367565,0,0,0,0,,,16
2026-02-23T15:51:00+08:00,5156.7,5157.4,5156.6,5156.9,5155.234255027966,0,85.66,5157.264925937719,5157.825,3,1,0,0,0,0,0,5157.284722205106,,,,,,,5167.475749864036,5163.335644877596,5159.195539891155,5157.284722205106,5155.373904519057,5151.233799532616,5147.093694546176,0,0,0,0,,,18
